BookId,Title,CoverLink,Author,RatingCount,Rating,PublishedDate,Publisher,Genre,ISBN
2848807,Kill Your Friends,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332136711l/2848807.jpg,John Niven,7399,3.8,February 4th 2008,Heinemann,Fiction,9780434017997
9786641,Racing in the Rain: My Life as a Dog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437202681l/9786641._SX318_.jpg,Garth Stein,6829,4.37,May 3rd 2011,HarperCollins,Fiction,9780062015761
12617286,The Culling,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335414670l/12617286.jpg,Steven dos Santos,1225,3.82,March 1st 2013,Flux,Young Adult,9780738735375
693447,Sammy Keyes and the Hollywood Mummy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1177306258l/693447.jpg,Wendelin Van Draanen,2174,4.11,February 13th 2001,Scholastic,Mystery,9780439973540
56636,Traveling Light: Releasing the Burdens You Were Never Intended to Bear,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408113465l/56636.jpg,Max Lucado,10441,4.25,2001,Thomas Nelson,Christian,9780849913457
18684615,Ajaya: Roll of the Dice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382018715l/18684615.jpg,Anand Neelakantan,4321,3.98,December 1st 2013,Platinum Press,Fantasy-Mythology,9789381576038
11324334,Stonemouth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328115781l/11324334.jpg,Iain Banks,6103,3.78,2012,"Little, Brown",Fiction,9781408702505
747061,"Book of Mormon, Doctrine and Covenants, Pearl of Great Price",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396619969l/747061.jpg,The Church of Jesus Christ of Latter-day Saints,25649,4.35,1950,The Church of Jesus Christ of Latter-day Saints,Religion,9781592975037
6046158,The Way of the Warrior,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1592793315l/6046158._SX318_.jpg,Chris Bradford,6584,4.22,August 8th 2008,Hyperion Book CH,Historical-Historical Fiction,9781423118718
22202,Bravo Two Zero,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348022403l/22202.jpg,Andy McNab,11605,4.1,1991,Corgi,War-Military Fiction,9780552153577
24677549,Two Truths and a Lie,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422795036l/24677549.jpg,Ashley Stoyanoff,1235,3.8,February 28th 2015,Ashley Stoyanoff Books,New Adult,9781927806098
25012645,It Takes A Village l: The Beginning.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426191648l/25012645.jpg,Marley Claire,9,4.89,February 16th 2015,Climax Publishing,Science Fiction-Dystopia,9781508513278
23016659,Sparks Rise,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408991166l/23016659.jpg,Alexandra Bracken,4759,4.35,September 2nd 2014,Disney Hyperion,Young Adult,9781484724200
1335601,The Willows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348548258l/1335601.jpg,Algernon Blackwood,7060,4.1,1907,Borgo Press,Horror,9781587156526
18456078,The Gravity Between Us,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378286773l/18456078.jpg,Kristen Zimmer,6015,3.84,October 11th 2013,Bookouture,LGBT,9781909490130
12970162,The Traitor Queen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337561168l/12970162.jpg,Trudi Canavan,11791,4.01,2011,Orbit,Fantasy,9780316037891
25311873,When the Right One Comes Along,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499277255l/25311873.jpg,Kate  James,105,4.15,October 1st 2015,Harlequin,Harlequin-Harlequin Heartwarming,9780373367450
33260689,The Devil's Advocate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481079705l/33260689.jpg,L.E.  Parker,10,3.4,November 28th 2016,Lulu.com,Fantasy,9781326866853
15818357,Dreams and Shadows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353884631l/15818357.jpg,C. Robert Cargill,4977,3.65,February 1st 2013,Harper Voyager,Fantasy,9780062190420
28510777,Forty Autumns: A Family's Story of Courage and Survival on Both Sides of the Berlin Wall,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465617304l/28510777.jpg,Nina Willner,5352,4.35,October 4th 2016,William Morrow,Nonfiction,9780062410337
38467635,Eve of Man,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521368811l/38467635._SY475_.jpg,"Giovanna Fletcher, Tom  Fletcher",8707,4.13,2018,Michael Joseph,Young Adult,9780718186340
42113688,The Arms of Venus,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538443941l/42113688._SY475_.jpg,Terence Winstead,5,5.0,September 10th 2018,CreateSpace Independent Publishing Platform,Fiction,9781727252460
42870267,Briskwood Blood Rain,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542690736l/42870267.jpg,Christopher Joubert,20,4.35,December 3rd 2018,Christopher Joubert,Contemporary,9780692190937
29567621,"In the Country of Shadows (Exit Unicorns, #4)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459987101l/29567621._SY475_.jpg,Cindy Brandner,444,4.75,March 17th 2016,Starry Night Press,Historical-Historical Fiction,9781530129409
35425827,Archenemies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526668679l/35425827._SX318_.jpg,Marissa Meyer,28861,4.3,November 6th 2018,Feiwel & Friends,Fantasy,9781250311443
62794,Confessions of a Mask,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441790556l/62794.jpg,Yukio Mishima,14517,3.92,1949,Peter Owen,Fiction,9780720610314
27845690,The Course of Love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447781024l/27845690._SY475_.jpg,Alain de Botton,23714,4.05,March 2016,Hamish Hamilton,Fiction,9780241145470
6390031,The Improbable Adventures of Sherlock Holmes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391343317l/6390031.jpg,"John Joseph Adams, Robert J. Sawyer, Stephen King, Michael Moorcock, Sharyn McCrumb, Stephen Baxter, Anne Perry, Barbara Hambly, Tanith Lee, Neil Gaiman, Rob Rogers, Naomi Novik, Anthony Burgess, Dominic Green, Laurie R. King, Barbara Roden, Peter Tremayne, Tim Lebbon, Bradley H. Sinor, Edward D. Hoch, Vonda N. McIntyre, Darrell Schweitzer, Mary Robinette Kowal, H. Paul Jeffers, Geoffrey A. Landis, Amy Myers, Tony Pi, Chris Roberson, Mark Valentine",19715,4.37,September 1st 2009,Night Shade Books,Mystery,9781597801607
43708884,"The Boy, the Mole, the Fox and the Horse",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579017235l/43708884._SX318_.jpg,Charlie Mackesy,23016,4.63,October 10th 2019,Ebury Press,Fiction,9781529105100
13573419,Great North Road,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371600l/13573419.jpg,"Peter F. Hamilton, Nenad Savic, Toby Longworth",13986,4.07,July 2012,Del Rey,Science Fiction,9780345526663
307962,Messages to the World: The Statements of Osama Bin Laden,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373998533l/307962.jpg,"Osama bin Laden, Bruce B. Lawrence",145,3.74,November 17th 2005,Verso,Religion-Islam,9781844670451
445126,God's Dice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174843299l/445126.jpg,S. Andrew Swann,35,3.57,1997,DAW,Fantasy,9780886777425
189182,The Story About Ping,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388193120l/189182.jpg,"Marjorie Flack, Kurt Wiese",40257,4.16,1933,Grosset & Dunlap,Childrens-Picture Books,9780448421650
196766,A Salty Piece of Land,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389650887l/196766.jpg,Jimmy Buffett,5405,3.69,January 1st 2004,Little Brown and Company,Fiction,9780316014298
1967633,The Boy Who Dared,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328842693l/1967633.jpg,Susan Campbell Bartoletti,13344,4.01,February 1st 2008,Scholastic Press,Historical-Historical Fiction,9780439680134
143226,The Place of the Lion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347473162l/143226.jpg,Charles  Williams,1162,3.88,January 1st 1931,Regent College Publishing,Fiction,9781573831086
15781,Sideways,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388228168l/15781.jpg,Rex Pickett,5060,3.7,June 2004,St. Martin's Griffin,Fiction,9780312342517
14285,Lives of Girls and Women,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320391660l/14285.jpg,Alice Munro,10642,3.98,1971,Vintage,Fiction,9780375707490
147908,Wild Cards,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375859477l/147908.jpg,"George R.R. Martin, Walter Jon Williams, Melinda M. Snodgrass, Lewis Shiner, Victor MilÃ¡n, Stephen Leigh, John J.  Miller, Edward Bryant, Brian Bolland, Mike Zeck, Howard Waldrop, Roger Zelazny, Leanne C. Harper",11287,3.7,December 1st 1986,iBooks,Fantasy,9781596872820
1192521,The Secret Journal of Brett Colton,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387718216l/1192521.jpg,Kay Lynn Mangum,4462,4.34,June 1st 2005,Deseret Book Company,Young Adult,9781590383995
3741180,Nosso Lar,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373942488l/3741180.jpg,"Francisco CÃ¢ndido Xavier, AndrÃ© Luiz",1105,4.49,1944,FEB,Spirituality,9788573283310
50781,Mona Lisa Awakening,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390335978l/50781.jpg,Sunny,4217,3.78,September 4th 2002,Berkley Trade,Fantasy-Paranormal,9780425211601
7023148,Instructions,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442711400l/7023148._SX318_.jpg,"Neil Gaiman, Charles Vess",6191,4.29,April 27th 2010,HarperCollins,Fantasy,9780061960307
165856,Lizzie Bright and the Buckminster Boy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320479821l/165856.jpg,Gary D. Schmidt,9096,3.88,May 24th 2004,Yearling Books,Historical-Historical Fiction,9780553494952
202650,The KitÃ¡b-i-ÃqÃ¡n: The Book of Certitude,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348632508l/202650.jpg,"BahÃ¡'u'llÃ¡h, Shoghi Effendi",360,4.67,January 1st 1904,Bahai Publishing,Religion-Baha I,9781931847087
3073174,Zen and the Art of Vampires,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348372918l/3073174.jpg,Katie MacAlister,4942,3.99,December 2nd 2008,Signet,Romance-Paranormal Romance,9780451225603
149505,Collected Poems,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316636165l/149505.jpg,"Ted Hughes, Paul Keegan",1236,4.09,2003,"Farrar, Straus and Giroux",Poetry,9780374125387
43713,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391032527l/43713.jpg,"Harold Abelson, Gerald Jay Sussman, Julie Sussman",4093,4.45,1984,MIT Press,Computer Science-Programming,9780262510875
596986,That Awful Mess on the Via Merulana,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391989807l/596986.jpg,"Carlo Emilio Gadda, William Weaver, Italo Calvino",2188,3.65,June 1957,NYRB Classics,Fiction,9781590172223
192955,"The Proud Tower: A Portrait of the World Before the War, 1890-1914",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570758492l/192955.jpg,Barbara W. Tuchman,7371,4.12,October 11th 1965,Ballantine Books,History,9780345405012
1118874,The Fifth Profession,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1181147470l/1118874._SY475_.jpg,David Morrell,2317,3.99,1990,Grand Central Publishing,Thriller,9780446360876
11680603,Clube dos Imortais: A nova quimera dos vampiros,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1307764223l/11680603.jpg,Kizzy Ysatis,21,3.67,2006,Novo SÃ©culo,Fantasy,9788576790730
5820384,Regularly Scheduled Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365986711l/5820384.jpg,K.A. Mitchell,2217,3.96,August 12th 2008,Samhain Publishing,Romance-M M Romance,9781605041841
11903141,Caged by Damnation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352021358l/11903141.jpg,J.D. Stroube,112,4.05,May 31st 2013,Euphoric Publishing & Design,Young Adult,9781479129669
8161632,Shadowspell,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442899334l/8161632._SY475_.jpg,Jenna Black,12567,3.99,January 4th 2011,St. Martin's Press,Fantasy,9780312575946
362002,A Land Remembered,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388247432l/362002.jpg,Patrick D. Smith,6726,4.41,1984,Pineapple Press,Historical-Historical Fiction,9781561641161
12690450,Eight of Jacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327873157l/12690450.jpg,T.D. McMichael,13,4.23,September 19th 2011,Magnus Corner Books,Spy Thriller-Espionage,9780615539553
27297,The Analects,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309201523l/27297.jpg,"Confucius, D.C. Lau",17045,3.83,-429,Penguin Books Ltd,Philosophy,9780140443486
484143,Soldier X,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309203789l/484143.jpg,Don L. Wulffson,3080,4.14,March 19th 2001,Speak,Historical-Historical Fiction,9780142500736
1205297,Playing for Pizza,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435592714l/1205297._SY475_.jpg,John Grisham,43124,3.45,2007,Doubleday Books,Fiction,9780385525008
14404,The Monkey's Raincoat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348618089l/14404.jpg,Robert Crais,22579,3.99,July 1st 1987,Orion,Mystery,9780752816999
18999,Smiley's People,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348407722l/18999.jpg,John le CarrÃ©,30815,4.27,1979,Scribner Book Company,Fiction,9780743455800
44780,"Give War a Chance: Eyewitness Accounts of Mankind's Struggle Against Tyranny, Injustice, and Alcohol-Free Beer",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388461352l/44780.jpg,"P.J. O'Rourke, Laura Hammond Hough",1388,3.86,January 1st 1992,Grove Press,Humor,9780802140319
12351695,Rien ne s'oppose Ã  la nuit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327247619l/12351695.jpg,Delphine de Vigan,7003,4.23,August 17th 2011,JC LattÃ¨s,Cultural-France,9782709635790
16192492,100 Years of Vicissitude,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355989594l/16192492.jpg,Andrez Bergen,132,3.79,October 16th 2012,Perfect Edge Books,Cultural-Japan,9781780995977
3426706,The Jewel of Medina,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348309585l/3426706.jpg,Sherry Jones,1538,3.53,2008,Beaufort Books,Historical-Historical Fiction,9780825305184
9475932,Fly Trap,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388376739l/9475932.jpg,Frances Hardinge,1585,4.32,January 1st 2010,HarperCollins,Fantasy,9780060880446
11714997,The Underworld,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417703488l/11714997.jpg,Jessica Sorensen,14633,4.12,July 30th 2011,createspace,Fantasy-Paranormal,9781463756970
6344897,ÙÙ Ø­Ø¶Ø±Ø© Ø§ÙØºÙØ§Ø¨,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1237436362l/6344897.jpg,"Mahmoud Darwish, ÙØ­ÙÙØ¯ Ø¯Ø±ÙÙØ´",2861,4.33,January 1st 2006,Ø±ÙØ§Ø¶ Ø§ÙØ±ÙØ³ ÙÙÙØªØ¨ ÙØ§ÙÙØ´Ø±,Poetry,9789953212548
866136,The Dreaming Void,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440047585l/866136._SY475_.jpg,Peter F. Hamilton,23143,4.18,2007,Del Rey,Science Fiction,9780345496539
15734418,Destined to Play,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341346004l/15734418.jpg,Indigo Bloome,4165,3.17,July 3rd 2012,HarperCollins Publishers Australia,Adult Fiction-Erotica,9780732296162
8922087,The Day Before,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358259265l/8922087.jpg,Lisa Schroeder,6774,4.0,June 28th 2011,Simon Pulse,Young Adult,9781442417434
13517470,Dirty Eden,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331248335l/13517470.jpg,J.A. Redmerski,255,3.6,March 10th 2012,J.A. Redmerski,Fantasy,9781475011036
16246625,Mom! What's That?,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354913038l/16246625.jpg,Atlas Jordan,33,4.3,December 1st 2012,Mascot Books,Childrens-Picture Books,9781620861431
424760,Pierrot Mon Ami,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327879967l/424760.jpg,"Raymond Queneau, Barbara Wright, Inez Hedges",527,3.89,1942,Dalkey Archive Press,Cultural-France,9781564783974
7812107,Slice of Cherry,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400900759l/7812107.jpg,Dia Reeves,3167,3.69,January 4th 2011,Simon Pulse,Young Adult,9781416986201
555987,A Version of the Truth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402419585l/555987.jpg,"Jennifer Kaufman, Karen  Mack",1208,3.3,January 1st 2007,Delacorte Press,Fiction,9780385340199
2725,Illuminations: Essays and Reflections,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363201757l/2725.jpg,"Walter Benjamin, Hannah Arendt, Harry Zohn, Leon Wieseltier",9931,4.29,January 13th 1969,Schocken,Philosophy,9780805202410
355034,The Temptation of St. Antony,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174031029l/355034.jpg,"Gustave Flaubert, Lafcadio Hearn, Kitty Mrosovsky",2565,3.82,1874,Penguin Classics,Classics,9780140444100
12180248,Enchanted,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354716929l/12180248.jpg,Alethea Kontis,16054,3.74,May 8th 2012,Harcourt Children's Books,Fantasy,9780547645704
44184,Monster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404962824l/44184.jpg,Walter Dean Myers,58701,3.72,April 21st 1999,Amistad,Young Adult,9780064407311
4303567,Angelica And Francesca,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348826702l/4303567.jpg,Kenneth Jarrett Singleton,341,4.57,December 2nd 2005,iUniverse,Fiction,9780595378333
12262889,Trueman Bradley - Aspie Detective,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415589727l/12262889.jpg,Alexei Maxim Russell,50,4.3,January 1st 2007,Jessica Kingsley Publishers,Mystery,9781849052627
78159,The Story of Civilization,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416528533l/78159.jpg,"Will Durant, Ariel Durant",1476,4.43,1975,MJF Books,History,9781567310238
15768119,KÃ¤rleken,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343146371l/15768119.jpg,Jonas Gardell,5265,4.19,2012,Norstedts,Fiction,9789113043920
5985016,Ulysse From Bagdad,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327937201l/5985016.jpg,Ãric-Emmanuel Schmitt,1631,3.88,2008,Albin Michel,Fiction,9782226188618
18365529,Put Them Through the Maze: The Secrets of How to Write the Ultimate Novel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377158282l/18365529.jpg,T.D. McMichael,16,3.5,August 22nd 2013,Magnus Corner Books,Language-Writing,9781492213932
14058995,The Mind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377904013l/14058995.jpg,John     Fitzgerald,17,4.71,2011,salmon press,Poetry,9781907056604
533327,Even Angels Ask: A Journey to Islam in America,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348722440l/533327.jpg,Jeffrey Lang,1707,4.08,1997,Amana Publications,Religion-Islam,9780915957675
11164732,The Gathering Storm,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333578368l/11164732.jpg,Robin Bridges,3980,3.6,January 10th 2012,Delacorte Books for Young Readers,Young Adult,9780385740227
593109,The Saga of the Volsungs,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425248275l/593109.jpg,"Anonymous, Jesse L. Byock",5300,4.01,1275,Penguin Classics,Classics,9780140447385
203409,Security Analysis: Principles and Technique,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172646390l/203409._SY475_.jpg,"Benjamin Graham, David L. Dodd, Charles Tatham",6965,4.34,1962,McGraw-Hill Education,Economics-Finance,9780071448208
7203997,Ral's Woman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1259343679l/7203997.jpg,Laurann Dohner,12134,3.83,September 4th 2009,Ellora's Cave Publishing,Science Fiction,9781419924064
6781184,The 13 Curses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327153920l/6781184.jpg,Michelle Harrison,4247,4.23,January 7th 2010,Simon & Schuster UK,Fantasy,9781847384508
10182392,"Fullmetal Alchemist (3-in-1 Edition), Vol. 1",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328034783l/10182392.jpg,"Hiromu Arakawa, Akira Watanabe",6033,4.6,2002,VIZ Media LLC,Sequential Art-Manga,9781421540184
984021,The Damned Utd,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348174077l/984021.jpg,David Peace,6722,4.13,August 17th 2006,Faber  Faber,Fiction,9780571224333
10552338,Reamde,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305993115l/10552338.jpg,Neal Stephenson,49394,3.97,September 20th 2011,William Morrow,Fiction,9780061977961
21915986,With This Heart,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398030936l/21915986.jpg,R.S. Grey,10459,4.18,March 25th 2014,Createspace Independent Publishing Platform,Romance,9781497455641
11156963,It's So Easy: And Other Lies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306787060l/11156963.jpg,Duff McKagan,9151,4.2,October 4th 2011,Touchstone,Music,9781451606638
13606970,Viper's Creed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345906182l/13606970.jpg,T.L. Shreffler,2630,4.29,October 29th 2012,The Runaway Pen,Fantasy,9780985166342
401454,Villains by Necessity,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335913626l/401454.jpg,Eve Forward,1523,4.18,1995,Tom Doherty Assoc Llc,Fantasy,9780812522280
257669,State of Mind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173208652l/257669.jpg,John Katzenbach,2237,3.8,1997,Ballantine Books,Thriller,9780345477255
5505135,L'Alliance des Trois,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328212041l/5505135.jpg,Maxime Chattam,2680,3.97,2008,Albin Michel,Fantasy,9782226188632
17350491,Rooftoppers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362952099l/17350491.jpg,Katherine Rundell,8578,4.06,March 7th 2013,Faber  Faber,Childrens-Middle Grade,9780571280599
17556418,An Exquisite Sense of What Is Beautiful,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378941890l/17556418.jpg,J. David Simons,337,3.74,March 28th 2013,Saraband,Fiction,9781908643278
119729,There Is No Me Without You: One Woman's Odyssey to Rescue Africa's Children,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442268407l/119729.jpg,Melissa Fay Greene,3276,4.25,2006,Bloomsbury Publishing PLC,Nonfiction,9781596911161
24849026,All In,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446265230l/24849026.jpg,Jennifer Lynn Barnes,9501,4.44,November 3rd 2015,Disney-Hyperion,Mystery,9781484716434
23209927,At the Water's Edge,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412194706l/23209927.jpg,Sara Gruen,71867,3.66,March 31st 2015,Spiegel & Grau,Historical-Historical Fiction,9780385523233
6839020,Fever Crumb,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1272412604l/6839020.jpg,Philip Reeve,8100,3.71,May 4th 2009,Scholastic,Science Fiction-Steampunk,9780545207195
393626,Hell,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174409839l/393626.jpg,Lolita Pille,1743,3.47,2002,Grasset,Contemporary,9782246632511
30841984,Kings of the Wyld,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477027207l/30841984.jpg,Nicholas Eames,22376,4.32,February 21st 2017,Orbit,Fantasy,9780316362474
6732019,Rework,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391275636l/6732019.jpg,"Jason Fried, David Heinemeier Hansson",135151,3.95,March 9th 2010,Crown Business,Business,9780307463746
41176626,"God, the Evolver: A Secular Approach to the Divine",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534533710l/41176626.jpg,Faiz King,40,4.78,August 11th 2018,Createspace Independent Publishing Platform,Philosophy,9781724937773
43616139,Never Stop Running,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547920512l/43616139._SY475_.jpg,Melissa  Caudle,36,4.64,January 19th 2019,Absolute Author Publishing House,Psychology,9780578447827
25434361,Sounds Like Me: My Life (So Far) in Song,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448873958l/25434361._SY475_.jpg,Sara Bareilles,6659,4.27,October 6th 2015,Simon Schuster,Nonfiction,9781476727776
55792,"The Magician's Nephew / The Lion, The Witch and the Wardrobe / The Horse and His Boy",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387737847l/55792.jpg,C.S. Lewis,5830,4.45,1950,Scholastic,Fantasy,9780439861373
48855342,Inappropriate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574253227l/48855342.jpg,Vi Keeland,14921,4.21,January 20th 2020,C. Scott Publishing Corp,Romance,9781951045043
128529,Tesla: Man Out of Time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348337739l/128529.jpg,Margaret Cheney,4156,3.78,1981,Touchstone,Biography,9780743215367
181972,The Chequer Board,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330377208l/181972.jpg,Nevil Shute,1017,4.05,1947,House of Stratus,Fiction,9781842322482
96505,The Almond,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328856876l/96505.jpg,"Nedjma, C. Jane Hunter",1390,3.27,2004,Grove Press,Fiction,9780802142610
7104,1919,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440254386l/7104._SY475_.jpg,"John Dos Passos, E.L. Doctorow",2478,3.99,1932,Mariner Books,Fiction,9780618056828
471174,A Brief Illustrated Guide to Understanding Islam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295684872l/471174.jpg,"I.A. Ibrahim, William Peachy, Michael Thomas, Harold S. Kuofi",612,3.95,1996,Darussalam Publications,Religion-Islam,9789960340111
108051,Coldheart Canyon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347262524l/108051.jpg,Clive Barker,7188,3.68,2001,HarperTorch,Horror,9780061030185
